state,sex,age_group,death_month,all_cause_deaths
TO,Female,75-79,6,36
TO,Female,80-84,6,34
TO,Female,85-89,6,38
TO,Female,90+,6,34
TO,Female,0,7,7
TO,Female,1-4,7,4
TO,Female,15-19,7,3
TO,Female,20-24,7,4
TO,Female,25-29,7,4
TO,Female,30-34,7,5
TO,Female,35-39,7,11
TO,Female,40-44,7,6
TO,Female,45-49,7,12
TO,Female,50-54,7,16
TO,Female,55-59,7,20
TO,Female,60-64,7,29
TO,Female,65-69,7,24
TO,Female,70-74,7,35
TO,Female,75-79,7,32
TO,Female,80-84,7,50
TO,Female,85-89,7,35
TO,Female,90+,7,38
TO,Female,0,8,16
TO,Female,1-4,8,1
TO,Female,5-9,8,1
TO,Female,10-14,8,3
TO,Female,15-19,8,3
TO,Female,20-24,8,7
TO,Female,25-29,8,3
TO,Female,30-34,8,8
TO,Female,35-39,8,11
TO,Female,40-44,8,6
TO,Female,45-49,8,14
TO,Female,50-54,8,13
TO,Female,55-59,8,21
TO,Female,60-64,8,33
TO,Female,65-69,8,31
TO,Female,70-74,8,36
TO,Female,75-79,8,47
TO,Female,80-84,8,54
TO,Female,85-89,8,33
TO,Female,90+,8,52
TO,Female,0,9,8
TO,Female,1-4,9,5
TO,Female,5-9,9,3
TO,Female,10-14,9,2
TO,Female,15-19,9,3
TO,Female,20-24,9,2
TO,Female,25-29,9,5
TO,Female,30-34,9,7
TO,Female,35-39,9,13
TO,Female,40-44,9,12
TO,Female,45-49,9,14
TO,Female,50-54,9,17
TO,Female,55-59,9,14
TO,Female,60-64,9,25
TO,Female,65-69,9,36
TO,Female,70-74,9,52
TO,Female,75-79,9,43
TO,Female,80-84,9,45
TO,Female,85-89,9,41
TO,Female,90+,9,33
TO,Female,0,10,14
TO,Female,1-4,10,2
TO,Female,20-24,10,4
TO,Female,25-29,10,8
TO,Female,30-34,10,2
TO,Female,35-39,10,9
TO,Female,40-44,10,14
TO,Female,45-49,10,8
TO,Female,50-54,10,13
TO,Female,55-59,10,18
TO,Female,60-64,10,25
TO,Female,65-69,10,27
TO,Female,70-74,10,26
TO,Female,75-79,10,23
TO,Female,80-84,10,29
TO,Female,85-89,10,39
TO,Female,90+,10,36
TO,Female,0,11,10
TO,Female,1-4,11,1
TO,Female,15-19,11,2
TO,Female,20-24,11,4
TO,Female,25-29,11,4
TO,Female,30-34,11,2
TO,Female,35-39,11,6
TO,Female,40-44,11,16
TO,Female,45-49,11,10
TO,Female,50-54,11,12
TO,Female,55-59,11,19
TO,Female,60-64,11,15
TO,Female,65-69,11,17
TO,Female,70-74,11,20
TO,Female,75-79,11,18
TO,Female,80-84,11,24
TO,Female,85-89,11,30
TO,Female,90+,11,28
TO,Female,0,12,5
TO,Female,1-4,12,1
TO,Female,10-14,12,1
TO,Female,15-19,12,2
TO,Female,20-24,12,4
TO,Female,25-29,12,3
TO,Female,30-34,12,4
TO,Female,35-39,12,8
TO,Female,40-44,12,9
TO,Female,45-49,12,8
TO,Female,50-54,12,15
TO,Female,55-59,12,8
TO,Female,60-64,12,19
TO,Female,65-69,12,16
TO,Female,70-74,12,24
TO,Female,75-79,12,22
TO,Female,80-84,12,18
TO,Female,85-89,12,24
TO,Female,90+,12,25
TO,Male,0,1,9
TO,Male,1-4,1,5
TO,Male,10-14,1,4
TO,Male,15-19,1,17
TO,Male,20-24,1,22
TO,Male,25-29,1,11
TO,Male,30-34,1,12
TO,Male,35-39,1,11
TO,Male,40-44,1,14
TO,Male,45-49,1,23
TO,Male,50-54,1,26
TO,Male,55-59,1,26
TO,Male,60-64,1,24
TO,Male,65-69,1,40
TO,Male,70-74,1,52
TO,Male,75-79,1,51
TO,Male,80-84,1,34
TO,Male,85-89,1,31
TO,Male,90+,1,28
TO,Male,0,2,7
TO,Male,1-4,2,5
TO,Male,5-9,2,2
TO,Male,10-14,2,4
TO,Male,15-19,2,11
TO,Male,20-24,2,22
TO,Male,25-29,2,14
TO,Male,30-34,2,11
TO,Male,35-39,2,13
TO,Male,40-44,2,22
TO,Male,45-49,2,16
TO,Male,50-54,2,20
TO,Male,55-59,2,28
TO,Male,60-64,2,20
TO,Male,65-69,2,26
TO,Male,70-74,2,33
TO,Male,75-79,2,39
TO,Male,80-84,2,39
TO,Male,85-89,2,25
TO,Male,90+,2,21
TO,Male,0,3,11
TO,Male,1-4,3,1
TO,Male,5-9,3,3
TO,Male,10-14,3,1
TO,Male,15-19,3,6
TO,Male,20-24,3,15
TO,Male,25-29,3,11
TO,Male,30-34,3,15
TO,Male,35-39,3,19
TO,Male,40-44,3,25
TO,Male,45-49,3,14
TO,Male,50-54,3,18
TO,Male,55-59,3,18
TO,Male,60-64,3,23
TO,Male,65-69,3,34
TO,Male,70-74,3,42
TO,Male,75-79,3,39
TO,Male,80-84,3,42
TO,Male,85-89,3,37
TO,Male,90+,3,32
TO,Male,0,4,10
TO,Male,1-4,4,2
TO,Male,5-9,4,2
TO,Male,10-14,4,3
TO,Male,15-19,4,6
TO,Male,20-24,4,20
TO,Male,25-29,4,8
TO,Male,30-34,4,19
TO,Male,35-39,4,16
TO,Male,40-44,4,23
TO,Male,45-49,4,17
TO,Male,50-54,4,25
TO,Male,55-59,4,20
TO,Male,60-64,4,28
TO,Male,65-69,4,32
TO,Male,70-74,4,33
TO,Male,75-79,4,39
TO,Male,80-84,4,26
TO,Male,85-89,4,27
TO,Male,90+,4,26
TO,Male,0,5,10
TO,Male,1-4,5,2
TO,Male,5-9,5,2
TO,Male,15-19,5,4
TO,Male,20-24,5,12
TO,Male,25-29,5,9
TO,Male,30-34,5,13
TO,Male,35-39,5,21
TO,Male,40-44,5,24
TO,Male,45-49,5,23
TO,Male,50-54,5,23
TO,Male,55-59,5,31
TO,Male,60-64,5,34
TO,Male,65-69,5,38
TO,Male,70-74,5,37
TO,Male,75-79,5,46
TO,Male,80-84,5,34
TO,Male,85-89,5,33
TO,Male,90+,5,40
TO,Male,0,6,9
TO,Male,1-4,6,2
TO,Male,5-9,6,2
TO,Male,10-14,6,4
TO,Male,15-19,6,9
TO,Male,20-24,6,15
TO,Male,25-29,6,17
TO,Male,30-34,6,15
TO,Male,35-39,6,13
TO,Male,40-44,6,22
TO,Male,45-49,6,23
TO,Male,50-54,6,27
TO,Male,55-59,6,20
TO,Male,60-64,6,48
TO,Male,65-69,6,38
TO,Male,70-74,6,46
TO,Male,75-79,6,45
TO,Male,80-84,6,49
TO,Male,85-89,6,32
TO,Male,90+,6,37
TO,Male,0,7,9
TO,Male,1-4,7,2
TO,Male,5-9,7,2
TO,Male,10-14,7,3
TO,Male,15-19,7,12
TO,Male,20-24,7,8
TO,Male,25-29,7,21
TO,Male,30-34,7,13
TO,Male,35-39,7,21
TO,Male,40-44,7,23
TO,Male,45-49,7,18
TO,Male,50-54,7,34
TO,Male,55-59,7,39
TO,Male,60-64,7,42
TO,Male,65-69,7,44
TO,Male,70-74,7,67
TO,Male,75-79,7,54
TO,Male,80-84,7,57
TO,Male,85-89,7,41
TO,Male,90+,7,47
TO,Male,0,8,10
TO,Male,1-4,8,2
TO,Male,5-9,8,2
TO,Male,10-14,8,3
TO,Male,15-19,8,12
TO,Male,20-24,8,13
TO,Male,25-29,8,8
TO,Male,30-34,8,12
TO,Male,35-39,8,23
TO,Male,40-44,8,24
TO,Male,45-49,8,25
TO,Male,50-54,8,45
TO,Male,55-59,8,50
TO,Male,60-64,8,60
TO,Male,65-69,8,69
TO,Male,70-74,8,69
TO,Male,75-79,8,70
TO,Male,80-84,8,78
TO,Male,85-89,8,53
TO,Male,90+,8,44
TO,Male,0,9,10
TO,Male,1-4,9,3
TO,Male,5-9,9,2
TO,Male,10-14,9,6
TO,Male,15-19,9,10
TO,Male,20-24,9,12
TO,Male,25-29,9,12
TO,Male,30-34,9,13
TO,Male,35-39,9,26
TO,Male,40-44,9,15
TO,Male,45-49,9,30
TO,Male,50-54,9,17
TO,Male,55-59,9,41
TO,Male,60-64,9,37
TO,Male,65-69,9,62
TO,Male,70-74,9,55
TO,Male,75-79,9,59
TO,Male,80-84,9,60
TO,Male,85-89,9,41
TO,Male,90+,9,55
TO,Male,0,10,11
TO,Male,1-4,10,2
TO,Male,5-9,10,4
TO,Male,10-14,10,3
TO,Male,15-19,10,15
TO,Male,20-24,10,23
TO,Male,25-29,10,16
TO,Male,30-34,10,18
TO,Male,35-39,10,22
TO,Male,40-44,10,20
TO,Male,45-49,10,25
TO,Male,50-54,10,25
TO,Male,55-59,10,34
TO,Male,60-64,10,42
TO,Male,65-69,10,46
TO,Male,70-74,10,43
TO,Male,75-79,10,39
TO,Male,80-84,10,43
TO,Male,85-89,10,43
TO,Male,90+,10,25
TO,Male,0,11,17
TO,Male,1-4,11,1
TO,Male,5-9,11,1
TO,Male,10-14,11,3
TO,Male,15-19,11,11
TO,Male,20-24,11,20
TO,Male,25-29,11,21
TO,Male,30-34,11,16
TO,Male,35-39,11,20
TO,Male,40-44,11,11
TO,Male,45-49,11,17
TO,Male,50-54,11,20
TO,Male,55-59,11,36
TO,Male,60-64,11,33
TO,Male,65-69,11,39
TO,Male,70-74,11,40
TO,Male,75-79,11,38
TO,Male,80-84,11,35
TO,Male,85-89,11,17
TO,Male,90+,11,28
TO,Male,0,12,10
TO,Male,1-4,12,1
TO,Male,15-19,12,12
TO,Male,20-24,12,14
TO,Male,25-29,12,20
TO,Male,30-34,12,13
TO,Male,35-39,12,19
TO,Male,40-44,12,14
TO,Male,45-49,12,28
TO,Male,50-54,12,26
TO,Male,55-59,12,31
TO,Male,60-64,12,32
TO,Male,65-69,12,52
TO,Male,70-74,12,31
TO,Male,75-79,12,23
TO,Male,80-84,12,51
TO,Male,85-89,12,31
TO,Male,90+,12,21
MA,Female,0,1,42
MA,Female,1-4,1,10
MA,Female,5-9,1,5
MA,Female,10-14,1,8
MA,Female,15-19,1,12
MA,Female,20-24,1,16
MA,Female,25-29,1,11
MA,Female,30-34,1,20
MA,Female,35-39,1,31
MA,Female,40-44,1,35
MA,Female,45-49,1,56
MA,Female,50-54,1,44
MA,Female,55-59,1,99
MA,Female,60-64,1,82
MA,Female,65-69,1,108
MA,Female,70-74,1,133
MA,Female,75-79,1,161
MA,Female,80-84,1,138
MA,Female,85-89,1,117
MA,Female,90+,1,134
MA,Female,0,2,49
MA,Female,1-4,2,12
MA,Female,5-9,2,4
MA,Female,10-14,2,4
MA,Female,15-19,2,15
MA,Female,20-24,2,12
MA,Female,25-29,2,15
MA,Female,30-34,2,33
MA,Female,35-39,2,31
MA,Female,40-44,2,43
MA,Female,45-49,2,48
MA,Female,50-54,2,52
MA,Female,55-59,2,57
MA,Female,60-64,2,77
MA,Female,65-69,2,86
MA,Female,70-74,2,120
MA,Female,75-79,2,129
MA,Female,80-84,2,145
MA,Female,85-89,2,97
MA,Female,90+,2,141
MA,Female,0,3,77
MA,Female,1-4,3,16
MA,Female,5-9,3,5
MA,Female,10-14,3,5
MA,Female,15-19,3,21
MA,Female,20-24,3,12
MA,Female,25-29,3,18
MA,Female,30-34,3,26
MA,Female,35-39,3,39
MA,Female,40-44,3,39
MA,Female,45-49,3,55
MA,Female,50-54,3,64
MA,Female,55-59,3,73
MA,Female,60-64,3,97
MA,Female,65-69,3,134
MA,Female,70-74,3,138
MA,Female,75-79,3,150
MA,Female,80-84,3,161
MA,Female,85-89,3,137
MA,Female,90+,3,161
MA,Female,0,4,60
MA,Female,1-4,4,9
MA,Female,5-9,4,4
MA,Female,10-14,4,8
MA,Female,15-19,4,13
MA,Female,20-24,4,27
MA,Female,25-29,4,12
MA,Female,30-34,4,17
MA,Female,35-39,4,30
MA,Female,40-44,4,45
MA,Female,45-49,4,55
MA,Female,50-54,4,73
MA,Female,55-59,4,105
MA,Female,60-64,4,125
MA,Female,65-69,4,129
MA,Female,70-74,4,144
MA,Female,75-79,4,179
MA,Female,80-84,4,191
MA,Female,85-89,4,130
MA,Female,90+,4,160
MA,Female,0,5,72
MA,Female,1-4,5,10
MA,Female,5-9,5,7
MA,Female,10-14,5,9
MA,Female,15-19,5,12
MA,Female,20-24,5,15
MA,Female,25-29,5,30
MA,Female,30-34,5,33
MA,Female,35-39,5,47
MA,Female,40-44,5,63
MA,Female,45-49,5,72
MA,Female,50-54,5,81
MA,Female,55-59,5,143
MA,Female,60-64,5,204
MA,Female,65-69,5,229
MA,Female,70-74,5,258
MA,Female,75-79,5,297
MA,Female,80-84,5,323
MA,Female,85-89,5,226
MA,Female,90+,5,279
MA,Female,0,6,57
MA,Female,1-4,6,9
MA,Female,5-9,6,6
MA,Female,10-14,6,5
MA,Female,15-19,6,13
MA,Female,20-24,6,16
MA,Female,25-29,6,21
MA,Female,30-34,6,28
MA,Female,35-39,6,36
MA,Female,40-44,6,42
MA,Female,45-49,6,59
MA,Female,50-54,6,83
MA,Female,55-59,6,99
MA,Female,60-64,6,121
MA,Female,65-69,6,159
MA,Female,70-74,6,197
MA,Female,75-79,6,197
MA,Female,80-84,6,220
MA,Female,85-89,6,145
MA,Female,90+,6,211
MA,Female,0,7,52
MA,Female,1-4,7,15
MA,Female,5-9,7,4
MA,Female,10-14,7,7
MA,Female,15-19,7,17
MA,Female,20-24,7,23
MA,Female,25-29,7,16
MA,Female,30-34,7,27
MA,Female,35-39,7,33
MA,Female,40-44,7,52
MA,Female,45-49,7,47
MA,Female,50-54,7,76
MA,Female,55-59,7,84
MA,Female,60-64,7,101
MA,Female,65-69,7,126
MA,Female,70-74,7,171
MA,Female,75-79,7,174
MA,Female,80-84,7,175
MA,Female,85-89,7,166
MA,Female,90+,7,164
MA,Female,0,8,51
MA,Female,1-4,8,11
MA,Female,5-9,8,4
MA,Female,10-14,8,5
MA,Female,15-19,8,17
MA,Female,20-24,8,12
MA,Female,25-29,8,17
MA,Female,30-34,8,21
MA,Female,35-39,8,46
MA,Female,40-44,8,48
MA,Female,45-49,8,54
MA,Female,50-54,8,65
MA,Female,55-59,8,72
MA,Female,60-64,8,100
MA,Female,65-69,8,131
MA,Female,70-74,8,133
MA,Female,75-79,8,145
MA,Female,80-84,8,171
MA,Female,85-89,8,138
MA,Female,90+,8,169
MA,Female,0,9,67
MA,Female,1-4,9,9
MA,Female,5-9,9,2
MA,Female,10-14,9,1
MA,Female,15-19,9,14
MA,Female,20-24,9,20
MA,Female,25-29,9,19
MA,Female,30-34,9,27
MA,Female,35-39,9,28
MA,Female,40-44,9,45
MA,Female,45-49,9,48
MA,Female,50-54,9,70
MA,Female,55-59,9,72
MA,Female,60-64,9,83
MA,Female,65-69,9,112
MA,Female,70-74,9,116
MA,Female,75-79,9,138
MA,Female,80-84,9,147
MA,Female,85-89,9,113
MA,Female,90+,9,154
MA,Female,0,10,36
MA,Female,1-4,10,8
MA,Female,5-9,10,5
MA,Female,10-14,10,4
MA,Female,15-19,10,13
MA,Female,20-24,10,25
MA,Female,25-29,10,26
MA,Female,30-34,10,25
MA,Female,35-39,10,34
MA,Female,40-44,10,39
MA,Female,45-49,10,41
MA,Female,50-54,10,63
MA,Female,55-59,10,75
MA,Female,60-64,10,90
MA,Female,65-69,10,124
MA,Female,70-74,10,117
MA,Female,75-79,10,126
MA,Female,80-84,10,129
MA,Female,85-89,10,113
MA,Female,90+,10,153
MA,Female,0,11,40
MA,Female,1-4,11,10
MA,Female,5-9,11,4
MA,Female,10-14,11,5
MA,Female,15-19,11,7
MA,Female,20-24,11,13
MA,Female,25-29,11,11
MA,Female,30-34,11,26
MA,Female,35-39,11,30
MA,Female,40-44,11,37
MA,Female,45-49,11,41
MA,Female,50-54,11,54
MA,Female,55-59,11,72
MA,Female,60-64,11,94
MA,Female,65-69,11,102
MA,Female,70-74,11,118
MA,Female,75-79,11,131
MA,Female,80-84,11,148
MA,Female,85-89,11,101
MA,Female,90+,11,125
MA,Female,0,12,55
MA,Female,1-4,12,1
MA,Female,5-9,12,2
MA,Female,10-14,12,4
MA,Female,15-19,12,9
MA,Female,20-24,12,20
MA,Female,25-29,12,21
MA,Female,30-34,12,21
MA,Female,35-39,12,33
MA,Female,40-44,12,41
MA,Female,45-49,12,41
MA,Female,50-54,12,62
MA,Female,55-59,12,68
MA,Female,60-64,12,79
MA,Female,65-69,12,126
MA,Female,70-74,12,97
MA,Female,75-79,12,109
MA,Female,80-84,12,132
MA,Female,85-89,12,107
MA,Female,90+,12,113
MA,Male,0,1,71
MA,Male,1-4,1,7
MA,Male,5-9,1,11
MA,Male,10-14,1,7
MA,Male,15-19,1,46
MA,Male,20-24,1,53
MA,Male,25-29,1,46
MA,Male,30-34,1,62
MA,Male,35-39,1,64
MA,Male,40-44,1,79
MA,Male,45-49,1,60
MA,Male,50-54,1,82
MA,Male,55-59,1,97
MA,Male,60-64,1,124
MA,Male,65-69,1,138
MA,Male,70-74,1,153
MA,Male,75-79,1,149
MA,Male,80-84,1,151
MA,Male,85-89,1,119
MA,Male,90+,1,116
MA,Male,0,2,78
MA,Male,1-4,2,15
MA,Male,5-9,2,5
MA,Male,10-14,2,10
MA,Male,15-19,2,44
MA,Male,20-24,2,74
MA,Male,25-29,2,69
MA,Male,30-34,2,62
MA,Male,35-39,2,72
MA,Male,40-44,2,77
MA,Male,45-49,2,72
MA,Male,50-54,2,84
MA,Male,55-59,2,98
MA,Male,60-64,2,102
MA,Male,65-69,2,141
MA,Male,70-74,2,176
MA,Male,75-79,2,171
MA,Male,80-84,2,150
MA,Male,85-89,2,133
MA,Male,90+,2,104
MA,Male,0,3,81
MA,Male,1-4,3,15
MA,Male,5-9,3,8
MA,Male,10-14,3,17
MA,Male,15-19,3,48
MA,Male,20-24,3,74
MA,Male,25-29,3,66
MA,Male,30-34,3,67
MA,Male,35-39,3,65
MA,Male,40-44,3,84
MA,Male,45-49,3,69
MA,Male,50-54,3,106
MA,Male,55-59,3,136
MA,Male,60-64,3,136
MA,Male,65-69,3,188
MA,Male,70-74,3,191
MA,Male,75-79,3,208
MA,Male,80-84,3,167
MA,Male,85-89,3,131
MA,Male,90+,3,132
MA,Male,0,4,62
MA,Male,1-4,4,12
MA,Male,5-9,4,9
MA,Male,10-14,4,9
MA,Male,15-19,4,42
MA,Male,20-24,4,50
MA,Male,25-29,4,64
MA,Male,30-34,4,85
MA,Male,35-39,4,81
MA,Male,40-44,4,88
MA,Male,45-49,4,86
MA,Male,50-54,4,124
MA,Male,55-59,4,164
MA,Male,60-64,4,208
MA,Male,65-69,4,226
MA,Male,70-74,4,224
MA,Male,75-79,4,249
MA,Male,80-84,4,201
MA,Male,85-89,4,166
MA,Male,90+,4,136
MA,Male,0,5,75
MA,Male,1-4,5,11
MA,Male,5-9,5,6
MA,Male,10-14,5,10
MA,Male,15-19,5,59
MA,Male,20-24,5,80
MA,Male,25-29,5,75
MA,Male,30-34,5,85
MA,Male,35-39,5,94
MA,Male,40-44,5,114
MA,Male,45-49,5,139
MA,Male,50-54,5,156
MA,Male,55-59,5,217
MA,Male,60-64,5,283
MA,Male,65-69,5,382
MA,Male,70-74,5,414
MA,Male,75-79,5,436
MA,Male,80-84,5,439
MA,Male,85-89,5,329
MA,Male,90+,5,288
MA,Male,0,6,58
MA,Male,1-4,6,12
MA,Male,5-9,6,9
MA,Male,10-14,6,9
MA,Male,15-19,6,41
MA,Male,20-24,6,61
MA,Male,25-29,6,51
MA,Male,30-34,6,90
MA,Male,35-39,6,78
MA,Male,40-44,6,110
MA,Male,45-49,6,111
MA,Male,50-54,6,111
MA,Male,55-59,6,142
MA,Male,60-64,6,198
MA,Male,65-69,6,259
MA,Male,70-74,6,302
MA,Male,75-79,6,342
MA,Male,80-84,6,318
MA,Male,85-89,6,223
MA,Male,90+,6,189
MA,Male,0,7,71
MA,Male,1-4,7,9
MA,Male,5-9,7,3
MA,Male,10-14,7,14
MA,Male,15-19,7,46
MA,Male,20-24,7,66
MA,Male,25-29,7,62
MA,Male,30-34,7,85
MA,Male,35-39,7,106
MA,Male,40-44,7,79
MA,Male,45-49,7,65
MA,Male,50-54,7,115
MA,Male,55-59,7,148
MA,Male,60-64,7,170
MA,Male,65-69,7,200
MA,Male,70-74,7,228
MA,Male,75-79,7,226
MA,Male,80-84,7,218
MA,Male,85-89,7,160
MA,Male,90+,7,141
MA,Male,0,8,63
MA,Male,1-4,8,9
MA,Male,5-9,8,4
MA,Male,10-14,8,13
MA,Male,15-19,8,59
MA,Male,20-24,8,76
MA,Male,25-29,8,70
MA,Male,30-34,8,74
MA,Male,35-39,8,108
MA,Male,40-44,8,90
MA,Male,45-49,8,88
MA,Male,50-54,8,124
MA,Male,55-59,8,145
MA,Male,60-64,8,156
MA,Male,65-69,8,168
MA,Male,70-74,8,210
MA,Male,75-79,8,226
MA,Male,80-84,8,202
MA,Male,85-89,8,148
MA,Male,90+,8,129
MA,Male,0,9,64
MA,Male,1-4,9,12
MA,Male,5-9,9,10
MA,Male,10-14,9,22
MA,Male,15-19,9,52
MA,Male,20-24,9,81
MA,Male,25-29,9,77
MA,Male,30-34,9,71
MA,Male,35-39,9,82
MA,Male,40-44,9,79
MA,Male,45-49,9,90
MA,Male,50-54,9,93
MA,Male,55-59,9,101
MA,Male,60-64,9,117
MA,Male,65-69,9,125
MA,Male,70-74,9,138
MA,Male,75-79,9,176
MA,Male,80-84,9,173
MA,Male,85-89,9,122
MA,Male,90+,9,123
MA,Male,0,10,60
MA,Male,1-4,10,13
MA,Male,5-9,10,7
MA,Male,10-14,10,11
MA,Male,15-19,10,49
MA,Male,20-24,10,91
MA,Male,25-29,10,88
MA,Male,30-34,10,84
MA,Male,35-39,10,80
MA,Male,40-44,10,79
MA,Male,45-49,10,82
MA,Male,50-54,10,112
MA,Male,55-59,10,101
MA,Male,60-64,10,133
MA,Male,65-69,10,147
MA,Male,70-74,10,165
MA,Male,75-79,10,178
MA,Male,80-84,10,150
MA,Male,85-89,10,109
MA,Male,90+,10,96
MA,Male,0,11,57
MA,Male,1-4,11,13
MA,Male,5-9,11,7
MA,Male,10-14,11,11
MA,Male,15-19,11,67
MA,Male,20-24,11,70
MA,Male,25-29,11,72
MA,Male,30-34,11,78
MA,Male,35-39,11,84
MA,Male,40-44,11,89
MA,Male,45-49,11,86
MA,Male,50-54,11,88
MA,Male,55-59,11,109
MA,Male,60-64,11,130
MA,Male,65-69,11,153
MA,Male,70-74,11,166
MA,Male,75-79,11,162
MA,Male,80-84,11,142
MA,Male,85-89,11,89
MA,Male,90+,11,108
MA,Male,0,12,56
MA,Male,1-4,12,10
MA,Male,5-9,12,5
MA,Male,10-14,12,9
MA,Male,15-19,12,40
MA,Male,20-24,12,69
MA,Male,25-29,12,67
MA,Male,30-34,12,72
MA,Male,35-39,12,94
MA,Male,40-44,12,83
MA,Male,45-49,12,80
MA,Male,50-54,12,103
MA,Male,55-59,12,89
MA,Male,60-64,12,140
MA,Male,65-69,12,170
MA,Male,70-74,12,183
MA,Male,75-79,12,156
MA,Male,80-84,12,153
MA,Male,85-89,12,125
MA,Male,90+,12,94
PI,Female,0,1,23
PI,Female,1-4,1,5
PI,Female,5-9,1,1
PI,Female,10-14,1,3
PI,Female,15-19,1,5
PI,Female,20-24,1,4
PI,Female,25-29,1,5
PI,Female,30-34,1,10
PI,Female,35-39,1,19
PI,Female,40-44,1,13
PI,Female,45-49,1,25
PI,Female,50-54,1,23
PI,Female,55-59,1,34
PI,Female,60-64,1,39
PI,Female,65-69,1,52
PI,Female,70-74,1,70
PI,Female,75-79,1,79
PI,Female,80-84,1,100
PI,Female,85-89,1,87
PI,Female,90+,1,84
PI,Female,0,2,19
PI,Female,1-4,2,4
PI,Female,5-9,2,5
PI,Female,10-14,2,2
PI,Female,15-19,2,5
PI,Female,20-24,2,11
PI,Female,25-29,2,5
PI,Female,30-34,2,7
PI,Female,35-39,2,13
PI,Female,40-44,2,21
PI,Female,45-49,2,32
PI,Female,50-54,2,26
PI,Female,55-59,2,30
PI,Female,60-64,2,50
PI,Female,65-69,2,50
PI,Female,70-74,2,73
PI,Female,75-79,2,72
PI,Female,80-84,2,101
PI,Female,85-89,2,76
PI,Female,90+,2,85
PI,Female,0,3,22
PI,Female,1-4,3,9
PI,Female,5-9,3,7
PI,Female,10-14,3,4
PI,Female,15-19,3,7
PI,Female,20-24,3,13
PI,Female,25-29,3,9
PI,Female,30-34,3,11
PI,Female,35-39,3,8
PI,Female,40-44,3,25
PI,Female,45-49,3,32
PI,Female,50-54,3,36
PI,Female,55-59,3,39
PI,Female,60-64,3,51
PI,Female,65-69,3,71
PI,Female,70-74,3,90
PI,Female,75-79,3,105
PI,Female,80-84,3,111
PI,Female,85-89,3,95
PI,Female,90+,3,121
PI,Female,0,4,19
PI,Female,1-4,4,3
PI,Female,10-14,4,4
PI,Female,15-19,4,5
PI,Female,20-24,4,9
PI,Female,25-29,4,2
PI,Female,30-34,4,4
PI,Female,35-39,4,13
PI,Female,40-44,4,20
PI,Female,45-49,4,21
PI,Female,50-54,4,35
PI,Female,55-59,4,28
PI,Female,60-64,4,42
PI,Female,65-69,4,64
PI,Female,70-74,4,60
PI,Female,75-79,4,85
PI,Female,80-84,4,100
PI,Female,85-89,4,76
PI,Female,90+,4,114
PI,Female,0,5,22
PI,Female,1-4,5,2
PI,Female,5-9,5,2
PI,Female,15-19,5,6
PI,Female,20-24,5,5
PI,Female,25-29,5,9
PI,Female,30-34,5,8
PI,Female,35-39,5,10
PI,Female,40-44,5,17
PI,Female,45-49,5,26
PI,Female,50-54,5,27
PI,Female,55-59,5,46
PI,Female,60-64,5,51
PI,Female,65-69,5,57
PI,Female,70-74,5,64
PI,Female,75-79,5,92
PI,Female,80-84,5,98
PI,Female,85-89,5,92
PI,Female,90+,5,109
PI,Female,0,6,27
PI,Female,1-4,6,1
PI,Female,5-9,6,1
PI,Female,10-14,6,1
PI,Female,15-19,6,5
PI,Female,20-24,6,6
PI,Female,25-29,6,3
PI,Female,30-34,6,14
PI,Female,35-39,6,20
PI,Female,40-44,6,22
PI,Female,45-49,6,25
PI,Female,50-54,6,43
PI,Female,55-59,6,47
PI,Female,60-64,6,61
PI,Female,65-69,6,75
PI,Female,70-74,6,117
PI,Female,75-79,6,110
PI,Female,80-84,6,147
PI,Female,85-89,6,138
PI,Female,90+,6,149
PI,Female,0,7,30
PI,Female,1-4,7,3
PI,Female,5-9,7,1
PI,Female,10-14,7,2
PI,Female,15-19,7,5
PI,Female,20-24,7,6
PI,Female,25-29,7,7
PI,Female,30-34,7,10
PI,Female,35-39,7,17
PI,Female,40-44,7,20
PI,Female,45-49,7,38
PI,Female,50-54,7,37
PI,Female,55-59,7,55
PI,Female,60-64,7,77
PI,Female,65-69,7,97
PI,Female,70-74,7,94
PI,Female,75-79,7,126
PI,Female,80-84,7,142
PI,Female,85-89,7,120
PI,Female,90+,7,137
PI,Female,0,8,26
PI,Female,1-4,8,4
PI,Female,5-9,8,3
PI,Female,10-14,8,2
PI,Female,15-19,8,6
PI,Female,20-24,8,9
PI,Female,25-29,8,7
PI,Female,30-34,8,19
PI,Female,35-39,8,16
PI,Female,40-44,8,21
PI,Female,45-49,8,26
PI,Female,50-54,8,38
PI,Female,55-59,8,48
PI,Female,60-64,8,66
PI,Female,65-69,8,80
PI,Female,70-74,8,94
PI,Female,75-79,8,86
PI,Female,80-84,8,136
PI,Female,85-89,8,101
PI,Female,90+,8,146
PI,Female,0,9,20
PI,Female,1-4,9,4
PI,Female,5-9,9,2
PI,Female,10-14,9,6
PI,Female,15-19,9,3
PI,Female,20-24,9,7
PI,Female,25-29,9,14
PI,Female,30-34,9,14
PI,Female,35-39,9,15
PI,Female,40-44,9,21
PI,Female,45-49,9,29
PI,Female,50-54,9,24
PI,Female,55-59,9,33
PI,Female,60-64,9,57
PI,Female,65-69,9,72
PI,Female,70-74,9,78
PI,Female,75-79,9,93
PI,Female,80-84,9,113
PI,Female,85-89,9,111
